% K_lin=8.035300  p_cw=[-2.695200 31.026600 -64.676800]  p_ccw=[2.343300 4.917800 -23.132900]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        1.5804377000         0.1580437700         2.8127439094         1.3863335388         3.2968774834         1.2679132730
        1.5853987000         0.1585398700         2.8129951881         1.3863335388         3.2943256060         1.2679132730
        1.5904430000         0.1590443000         2.8132507080         1.3888858657         3.3096368707         1.3344005972
        1.5954565000         0.1595456500         2.8135046897         1.3939905194         3.3096368707         1.4673752457
        1.6004889000         0.1600488900         2.8137596509         1.3914381925         3.3172925031         1.4008879215
        1.6054541000         0.1605454100         2.8140112292         1.3761242314         3.3096368707         1.0019639761
        1.6104097000         0.1610409700         2.8142623425         1.3837812120         3.3121887482         1.2014259488
        1.6154188000         0.1615418800         2.8145161886         1.3837812120         3.3275000129         1.2014259488
        1.6204431000         0.1620443100         2.8147708269         1.3888858657         3.3300518904         1.3344005972
        1.6254098000         0.1625409800         2.8150225677         1.3812288851         3.3326037679         1.1349386245
        1.6304702000         0.1630470200         2.8152790800         1.3939905194         3.3428112777         1.4673752457
        1.6354574000         0.1635457400         2.8155319036         1.3710195777         3.3428112777         0.8689893276
        1.6404379000         0.1640437900         2.8157844092         1.3812288851         3.3428112777         1.1349386245
        1.6454676000         0.1645467600         2.8160394312         1.3684672508         3.3428112777         0.8025020034
        1.6504550000         0.1650455000         2.8162923304         1.3888858657         3.3581225424         1.3344005972
        1.6553984000         0.1655398400         2.8165430198         1.3863335388         3.3683300523         1.2679132730
        1.6604266000         0.1660426600         2.8167980316         1.3914381925         3.3708819297         1.4008879215
        1.6654303000         0.1665430300         2.8170518228         1.3761242314         3.3657781748         1.0019639761
        1.6704597000         0.1670459700         2.8173069396         1.3914381925         3.3836413170         1.4008879215
        1.6754040000         0.1675404000         2.8175577613         1.3786765582         3.3734338072         1.0684513003
        1.6804132000         0.1680413200         2.8178118972         1.3863335388         3.3836413170         1.2679132730
        1.6853892000         0.1685389200         2.8180643705         1.3888858657         3.3938488269         1.3344005972
        1.6904372000         0.1690437200         2.8183205191         1.3914381925         3.3912969494         1.4008879215
        1.6954241000         0.1695424100         2.8185735892         1.3863335388         3.3989525818         1.2679132730
        1.7004810000         0.1700481000         2.8188302339         1.3837812120         3.3989525818         1.2014259488
        1.7054168000         0.1705416800         2.8190807543         1.3812288851         3.4015044592         1.1349386245
        1.7104443000         0.1710444300         2.8193359509         1.3914381925         3.4193676015         1.4008879215
        1.7154295000         0.1715429500         2.8195890223         1.3837812120         3.4117119691         1.2014259488
        1.7204269000         0.1720426900         2.8198427349         1.3965428462         3.4244713564         1.5338625699
        1.7253976000         0.1725397600         2.8200951137         1.3914381925         3.4346788662         1.4008879215
        1.7304298000         0.1730429800         2.8203506372         1.3837812120         3.4270232338         1.2014259488
        1.7354271000         0.1735427100         2.8206044105         1.3863335388         3.4346788662         1.2679132730
        1.7404172000         0.1740417200         2.8208578401         1.3939905194         3.4423344986         1.4673752457
        1.7454759000         0.1745475900         2.8211147760         1.3812288851         3.4448863760         1.1349386245
        1.7504407000         0.1750440700         2.8213669645         1.3786765582         3.4525420084         1.0684513003
        1.7554842000         0.1755484200         2.8216231728         1.3939905194         3.4601976408         1.4673752457
        1.7603829000         0.1760382900         2.8218720467         1.3939905194         3.4704051506         1.4673752457
        1.7655670000         0.1765567000         2.8221354431         1.3863335388         3.4678532732         1.2679132730
        1.7704020000         0.1770402000         2.8223811235         1.3812288851         3.4678532732         1.1349386245
        1.7755857000         0.1775585700         2.8226445453         1.3888858657         3.4806126605         1.3344005972
        1.7804388000         0.1780438800         2.8228911883         1.3888858657         3.4831645379         1.3344005972
