1.14,1.52939722412994
1.15,1.53624140222641
1.16,1.54306380157543
1.17,1.54986462876865
1.18,1.55664408715203
1.19,1.56340237689681
1.2,1.57013969506843
1.21,1.57685623569362
1.22,1.58355218982558
1.23,1.59022774560737
1.24,1.59688308833365
1.25,1.6035184005106
1.26,1.61013386191441
1.27,1.61672964964807
1.28,1.62330593819666
1.29,1.62986289948126
1.3,1.63640070291139
1.31,1.64291951543601
1.32,1.64941950159335
1.33,1.65590082355931
1.34,1.66236364119471
1.35,1.66880811209126
1.36,1.6752343916164
1.37,1.68164263295705
1.38,1.68803298716215
1.39,1.69440560318427
1.4,1.70076062792004
1.41,1.70709820624973
1.42,1.71341848107577
1.43,1.71972159336032
1.44,1.72600768216196
1.45,1.73227688467151
1.46,1.73852933624695
1.47,1.7447651704475
1.48,1.75098451906696
1.49,1.75718751216612
1.5,1.76337427810461
1.51,1.76954494357178
1.52,1.77569963361704
1.53,1.78183847167942
1.54,1.78796157961642
1.55,1.79406907773226
1.56,1.80016108480546
1.57,1.80623771811578
1.58,1.81229909347058
1.59,1.81834532523053
1.6,1.82437652633486
1.61,1.83039280832589
1.62,1.83639428137314
1.63,1.84238105429689
1.64,1.84835323459114
1.65,1.85431092844621
1.66,1.8602542407707
1.67,1.86618327521305
1.68,1.8720981341827
1.69,1.87799891887063
1.7,1.88388572926964
1.71,1.88975866419407
1.72,1.89561782129916
1.73,1.90146329710003
1.74,1.90729518699019
1.75,1.9131135852597
1.76,1.918918585113
1.77,1.9247102786863
1.78,1.93048875706462
1.79,1.93625411029857
1.8,1.94200642742065
1.81,1.94774579646133
1.82,1.95347230446478
1.83,1.95918603750423
1.84,1.96488708069709
1.85,1.97057551821977
1.86,1.97625143332213
1.87,1.98191490834171
1.88,1.98756602471771
1.89,1.99320486300458
1.9,1.99883150288547
1.91,2.00444602318537
1.92,2.01004850188395
1.93,2.01563901612823
1.94,2.02121764224499
1.95,2.02678445575286
1.96,2.03233953137434
1.97,2.03788294304743
1.98,2.04341476393715
1.99,2.04893506644677
2,2.05444392222893
2.01,2.05994140219642
2.02,2.06542757653287
2.03,2.07090251470319
2.04,2.07636628546387
2.05,2.08181895687298
2.06,2.08726059630012
2.07,2.09269127043612
2.08,2.09811104530256
2.09,2.10351998626116
2.1,2.10891815802295
2.11,2.11430562465732
2.12,2.11968244960087
2.13,2.12504869566617
2.14,2.13040442505027
2.15,2.13574969934314
